ladrillos
472,543
472,534
472,525
472,516
472,507
472,498
495,543
495,534
495,525
495,516
495,507
495,498
449,507
449,498
426,507
426,498
403,543
403,534
403,525
403,516
403,507
403,498
380,543
380,534
380,525
380,516
380,507
380,498
495,450
495,441
495,432
495,423
495,414
495,405
495,396
495,387
495,378
495,369
495,360
472,360
495,351
495,342
495,333
426,369
426,360
426,351
472,369
472,351
449,369
449,360
449,351
403,369
403,360
403,351
518,441
518,432
518,423
518,414
518,450
518,405
518,396
518,387
518,378
518,378
518,369
518,360
518,351
518,342
518,333
380,450
380,441
380,432
380,423
380,414
380,405
380,396
380,387
380,378
380,369
380,360
380,360
380,351
380,342
380,333
357,450
357,441
357,432
357,423
357,414
357,405
357,396
357,387
357,378
357,369
357,360
357,360
357,351
357,342
357,333
357,280
357,271
357,262
357,253
380,280
380,271
380,262
380,253
518,280
518,271
518,262
518,253
495,280
495,271
495,262
495,253
357,200
357,191
357,182
357,173
357,164
357,155
357,146
357,137
357,128
357,119
357,110
357,101
357,92
357,83
357,74
357,65
380,200
380,191
380,182
380,173
380,164
380,155
380,146
380,137
380,128
380,119
380,110
380,101
380,92
380,83
380,74
380,65
518,200
518,191
518,182
518,173
518,164
518,155
518,146
518,137
518,128
518,119
518,110
518,101
518,92
518,83
518,74
518,65
495,200
495,191
495,182
495,173
495,164
495,155
495,146
495,137
495,128
495,119
495,110
495,101
495,92
495,83
495,74
495,65
250,516
250,507
250,498
250,489
250,479
250,470
250,461
250,452
250,443
250,434
250,425
250,416
250,407
250,398
250,389
250,380
250,371
227,516
227,507
227,498
227,489
227,479
227,470
227,461
227,452
227,443
227,434
227,425
227,416
227,407
227,398
227,389
227,380
227,371
130,516
130,507
130,498
130,489
130,479
130,470
130,461
130,452
130,443
130,434
130,425
130,416
130,407
130,398
130,389
130,380
130,371
107,516
107,507
107,498
107,489
107,479
107,470
107,461
107,452
107,443
107,434
107,425
107,416
107,407
107,398
107,389
107,380
107,371
250,227
250,218
250,209
250,200
250,191
250,182
250,173
250,164
250,155
250,146
250,137
250,128
250,119
250,110
250,101
250,92
250,83
250,74
250,65
227,227
227,218
227,209
227,200
227,191
227,182
227,173
227,164
227,155
227,146
227,137
227,128
227,119
227,110
227,101
227,92
227,83
227,74
227,65
130,227
130,218
130,209
130,200
130,191
130,182
130,173
130,164
130,155
130,146
130,137
130,128
130,119
130,110
130,101
130,92
130,83
130,74
130,65
107,227
107,218
107,209
107,200
107,191
107,182
107,173
107,164
107,155
107,146
107,137
107,128
107,119
107,110
107,101
107,92
107,83
107,74
107,65
250,320
250,311
250,302
250,293
250,284
227,320
227,311
227,302
227,293
227,284
204,320
204,311
204,302
204,293
204,284
181,320
181,311
181,302
181,293
181,284
158,320
158,311
158,302
158,293
158,284
135,320
135,311
135,302
135,293
135,284
630,516
630,507
630,498
630,489
630,479
630,470
630,461
630,452
630,443
630,434
630,425
630,416
630,407
630,398
630,389
630,380
630,371
653,516
653,507
653,498
653,489
653,479
653,470
653,461
653,452
653,443
653,434
653,425
653,416
653,407
653,398
653,389
653,380
653,371
750,516
750,507
750,498
750,489
750,479
750,470
750,461
750,452
750,443
750,434
750,425
750,416
750,407
750,398
750,389
750,380
750,371
773,516
773,507
773,498
773,489
773,479
773,470
773,461
773,452
773,443
773,434
773,425
773,416
773,407
773,398
773,389
773,380
773,371
630,227
630,218
630,209
630,200
630,191
630,182
630,173
630,164
630,155
630,146
630,137
630,128
630,119
630,110
630,101
630,92
630,83
630,74
630,65
653,227
653,218
653,209
653,200
653,191
653,182
653,173
653,164
653,155
653,146
653,137
653,128
653,119
653,110
653,101
653,92
653,83
653,74
653,65
750,227
750,218
750,209
750,200
750,191
750,182
750,173
750,164
750,155
750,146
750,137
750,128
750,119
750,110
750,101
750,92
750,83
750,74
750,65
773,227
773,218
773,209
773,200
773,191
773,182
773,173
773,164
773,155
773,146
773,137
773,128
773,119
773,110
773,101
773,92
773,83
773,74
773,65
630,320
630,311
630,302
630,293
630,284
653,320
653,311
653,302
653,293
653,284
676,320
676,311
676,302
676,293
676,284
699,320
699,311
699,302
699,293
699,284
722,320
722,311
722,302
722,293
722,284
745,320
745,311
745,302
745,293
745,284
concreto
433,150
463,150
0,270
30,270
60,270
860,270
830,270
800,270
agua
403,150
pasto
finMapa
